Plot Title: 21661329,,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661329, SEN S/N: 21661329)","Temp, °C (LGR S/N: 21661329, SEN S/N: 21661329)",Sensor Data Error (LGR S/N: 21661329),Coupler Attached (LGR S/N: 21661329),Host Connected (LGR S/N: 21661329),Stopped (LGR S/N: 21661329),End Of File (LGR S/N: 21661329)
1556,7/30/2023 19:35,-888.88,-888.88,21661329,copper,,,
1557,7/30/2023 19:40,-888.88,-888.88,21661329,copper,,,
1558,7/30/2023 19:45,-888.88,-888.88,21661329,copper,,,
1559,7/30/2023 19:50,-888.88,-888.88,21661329,copper,,,
1560,7/30/2023 19:55,-888.88,-888.88,21661329,copper,,,
1561,7/30/2023 20:00,-888.88,-888.88,21661329,copper,,,
1562,7/30/2023 20:05,-888.88,-888.88,21661329,copper,,,
1563,7/30/2023 20:10,-888.88,-888.88,21661329,copper,,,
1564,7/30/2023 20:15,-888.88,-888.88,21661329,copper,,,
1565,7/30/2023 20:20,-888.88,-888.88,21661329,copper,,,
1566,7/30/2023 20:25,-888.88,-888.88,21661329,copper,,,
1567,7/30/2023 20:30,-888.88,-888.88,21661329,copper,,,
1568,7/30/2023 20:35,-888.88,-888.88,21661329,copper,,,
1569,7/30/2023 20:40,-888.88,-888.88,21661329,copper,,,
1570,7/30/2023 20:45,-888.88,-888.88,21661329,copper,,,
1571,7/30/2023 20:50,-888.88,-888.88,21661329,copper,,,
1572,7/30/2023 20:55,-888.88,-888.88,21661329,copper,,,
1573,7/30/2023 21:00,-888.88,-888.88,21661329,copper,,,
1574,7/30/2023 21:05,-888.88,-888.88,21661329,copper,,,
1575,7/30/2023 21:10,-888.88,-888.88,21661329,copper,,,
1576,7/30/2023 21:15,-888.88,-888.88,21661329,copper,,,
1577,7/30/2023 21:20,-888.88,-888.88,21661329,copper,,,
1578,7/30/2023 21:25,-888.88,-888.88,21661329,copper,,,
1579,7/30/2023 21:30,-888.88,-888.88,21661329,copper,,,
1580,7/30/2023 21:35,-888.88,-888.88,21661329,copper,,,
1581,7/30/2023 21:40,-888.88,-888.88,21661329,copper,,,
1582,7/30/2023 21:45,-888.88,-888.88,21661329,copper,,,
1583,7/30/2023 21:50,-888.88,-888.88,21661329,copper,,,
1584,7/30/2023 21:55,-888.88,-888.88,21661329,copper,,,
1585,7/30/2023 22:00,-888.88,-888.88,21661329,copper,,,
1586,7/30/2023 22:05,-888.88,-888.88,21661329,copper,,,
1587,7/30/2023 22:10,-888.88,-888.88,21661329,copper,,,
1588,7/30/2023 22:15,-888.88,-888.88,21661329,copper,,,
1589,7/30/2023 22:20,-888.88,-888.88,21661329,copper,,,
1590,7/30/2023 22:25,-888.88,-888.88,21661329,copper,,,
1591,7/30/2023 22:30,-888.88,-888.88,21661329,copper,,,
1592,7/30/2023 22:35,-888.88,-888.88,21661329,copper,,,
1593,7/30/2023 22:40,-888.88,-888.88,21661329,copper,,,
1594,7/30/2023 22:45,-888.88,-888.88,21661329,copper,,,
1595,7/30/2023 22:50,-888.88,-888.88,21661329,copper,,,
1596,7/30/2023 22:55,-888.88,-888.88,21661329,copper,,,
1597,7/30/2023 23:00,-888.88,-888.88,21661329,copper,,,
1598,7/30/2023 23:05,-888.88,-888.88,21661329,copper,,,
1599,7/30/2023 23:10,-888.88,-888.88,21661329,copper,,,
1600,7/30/2023 23:15,-888.88,-888.88,21661329,copper,,,
1601,7/30/2023 23:20,-888.88,-888.88,21661329,copper,,,
1602,7/30/2023 23:25,-888.88,-888.88,21661329,copper,,,
1603,7/30/2023 23:30,-888.88,-888.88,21661329,copper,,,
1604,7/30/2023 23:35,-888.88,-888.88,21661329,copper,,,
1605,7/30/2023 23:40,-888.88,-888.88,21661329,copper,,,
1606,7/30/2023 23:45,-888.88,-888.88,21661329,copper,,,
1607,7/30/2023 23:50,-888.88,-888.88,21661329,copper,,,
1608,7/30/2023 23:55,-888.88,-888.88,21661329,copper,,,
1609,7/31/2023 0:00,-888.88,-888.88,21661329,copper,,,
1610,7/31/2023 0:05,-888.88,-888.88,21661329,copper,,,
1611,7/31/2023 0:10,-888.88,-888.88,21661329,copper,,,
1612,7/31/2023 0:15,-888.88,-888.88,21661329,copper,,,
1613,7/31/2023 0:20,-888.88,-888.88,21661329,copper,,,
1614,7/31/2023 0:25,-888.88,-888.88,21661329,copper,,,
1615,7/31/2023 0:30,-888.88,-888.88,21661329,copper,,,
1616,7/31/2023 0:35,-888.88,-888.88,21661329,copper,,,
1617,7/31/2023 0:40,-888.88,-888.88,21661329,copper,,,
1618,7/31/2023 0:45,-888.88,-888.88,21661329,copper,,,
1619,7/31/2023 0:50,-888.88,-888.88,21661329,copper,,,
1620,7/31/2023 0:55,-888.88,-888.88,21661329,copper,,,
1621,7/31/2023 1:00,-888.88,-888.88,21661329,copper,,,
1622,7/31/2023 1:05,-888.88,-888.88,21661329,copper,,,
1623,7/31/2023 1:10,-888.88,-888.88,21661329,copper,,,
1624,7/31/2023 1:15,-888.88,-888.88,21661329,copper,,,
1625,7/31/2023 1:20,-888.88,-888.88,21661329,copper,,,
1626,7/31/2023 1:25,-888.88,-888.88,21661329,copper,,,
1627,7/31/2023 1:30,-888.88,-888.88,21661329,copper,,,
1628,7/31/2023 1:35,-888.88,-888.88,21661329,copper,,,
1629,7/31/2023 1:40,-888.88,-888.88,21661329,copper,,,
1630,7/31/2023 1:45,-888.88,-888.88,21661329,copper,,,
1631,7/31/2023 1:50,-888.88,-888.88,21661329,copper,,,
1632,7/31/2023 1:55,-888.88,-888.88,21661329,copper,,,
1633,7/31/2023 2:00,-888.88,-888.88,21661329,copper,,,
1634,7/31/2023 2:05,-888.88,-888.88,21661329,copper,,,
1635,7/31/2023 2:10,-888.88,-888.88,21661329,copper,,,
1636,7/31/2023 2:15,-888.88,-888.88,21661329,copper,,,
1637,7/31/2023 2:20,-888.88,-888.88,21661329,copper,,,
1638,7/31/2023 2:25,-888.88,-888.88,21661329,copper,,,
1639,7/31/2023 2:30,-888.88,-888.88,21661329,copper,,,
1640,7/31/2023 2:35,-888.88,-888.88,21661329,copper,,,
1641,7/31/2023 2:40,-888.88,-888.88,21661329,copper,,,
1642,7/31/2023 2:45,-888.88,-888.88,21661329,copper,,,
1643,7/31/2023 2:50,-888.88,-888.88,21661329,copper,,,
1644,7/31/2023 2:55,-888.88,-888.88,21661329,copper,,,
1645,7/31/2023 3:00,-888.88,-888.88,21661329,copper,,,
1646,7/31/2023 3:05,-888.88,-888.88,21661329,copper,,,
1647,7/31/2023 3:10,-888.88,-888.88,21661329,copper,,,
1648,7/31/2023 3:15,-888.88,-888.88,21661329,copper,,,
1649,7/31/2023 3:20,-888.88,-888.88,21661329,copper,,,
1650,7/31/2023 3:25,-888.88,-888.88,21661329,copper,,,
1651,7/31/2023 3:30,-888.88,-888.88,21661329,copper,,,
1652,7/31/2023 3:35,-888.88,-888.88,21661329,copper,,,
1653,7/31/2023 3:40,-888.88,-888.88,21661329,copper,,,
1654,7/31/2023 3:45,-888.88,-888.88,21661329,copper,,,
1655,7/31/2023 3:50,-888.88,-888.88,21661329,copper,,,
1656,7/31/2023 3:55,-888.88,-888.88,21661329,copper,,,
1657,7/31/2023 4:00,-888.88,-888.88,21661329,copper,,,
1658,7/31/2023 4:05,-888.88,-888.88,21661329,copper,,,
1659,7/31/2023 4:10,-888.88,-888.88,21661329,copper,,,
1660,7/31/2023 4:15,-888.88,-888.88,21661329,copper,,,
1661,7/31/2023 4:20,-888.88,-888.88,21661329,copper,,,
1662,7/31/2023 4:25,-888.88,-888.88,21661329,copper,,,
1663,7/31/2023 4:30,-888.88,-888.88,21661329,copper,,,
1664,7/31/2023 4:35,-888.88,-888.88,21661329,copper,,,
1665,7/31/2023 4:40,-888.88,-888.88,21661329,copper,,,
1666,7/31/2023 4:45,-888.88,-888.88,21661329,copper,,,
1667,7/31/2023 4:50,-888.88,-888.88,21661329,copper,,,
1668,7/31/2023 4:55,-888.88,-888.88,21661329,copper,,,
1669,7/31/2023 5:00,-888.88,-888.88,21661329,copper,,,
1670,7/31/2023 5:05,-888.88,-888.88,21661329,copper,,,
1671,7/31/2023 5:10,-888.88,-888.88,21661329,copper,,,
1672,7/31/2023 5:15,-888.88,-888.88,21661329,copper,,,
1673,7/31/2023 5:20,-888.88,-888.88,21661329,copper,,,
1674,7/31/2023 5:25,-888.88,-888.88,21661329,copper,,,
1675,7/31/2023 5:30,-888.88,-888.88,21661329,copper,,,
1676,7/31/2023 5:35,-888.88,-888.88,21661329,copper,,,
1677,7/31/2023 5:40,-888.88,-888.88,21661329,copper,,,
1678,7/31/2023 5:45,-888.88,-888.88,21661329,copper,,,
1679,7/31/2023 5:50,-888.88,-888.88,21661329,copper,,,
1680,7/31/2023 5:55,-888.88,-888.88,21661329,copper,,,
1681,7/31/2023 6:00,-888.88,-888.88,21661329,copper,,,
1682,7/31/2023 6:05,-888.88,-888.88,21661329,copper,,,
1683,7/31/2023 6:10,-888.88,-888.88,21661329,copper,,,
1684,7/31/2023 6:15,-888.88,-888.88,21661329,copper,,,
1685,7/31/2023 6:20,-888.88,-888.88,21661329,copper,,,
1686,7/31/2023 6:25,-888.88,-888.88,21661329,copper,,,
1687,7/31/2023 6:30,-888.88,-888.88,21661329,copper,,,
1688,7/31/2023 6:35,-888.88,-888.88,21661329,copper,,,
1689,7/31/2023 6:40,-888.88,-888.88,21661329,copper,,,
1690,7/31/2023 6:45,-888.88,-888.88,21661329,copper,,,
1691,7/31/2023 6:50,-888.88,-888.88,21661329,copper,,,
1692,7/31/2023 6:55,-888.88,-888.88,21661329,copper,,,
1693,7/31/2023 7:00,-888.88,-888.88,21661329,copper,,,
1694,7/31/2023 7:05,-888.88,-888.88,21661329,copper,,,
1695,7/31/2023 7:10,-888.88,-888.88,21661329,copper,,,
1696,7/31/2023 7:15,-888.88,-888.88,21661329,copper,,,
1697,7/31/2023 7:20,-888.88,-888.88,21661329,copper,,,
1698,7/31/2023 7:25,-888.88,-888.88,21661329,copper,,,
1699,7/31/2023 7:30,-888.88,-888.88,21661329,copper,,,
1700,7/31/2023 7:35,-888.88,-888.88,21661329,copper,,,
1701,7/31/2023 7:40,-888.88,-888.88,21661329,copper,,,
1702,7/31/2023 7:45,-888.88,-888.88,21661329,copper,,,
1703,7/31/2023 7:50,-888.88,-888.88,21661329,copper,,,
1704,7/31/2023 7:55,-888.88,-888.88,21661329,copper,,,
1705,7/31/2023 8:00,-888.88,-888.88,21661329,copper,,,
1706,7/31/2023 8:05,-888.88,-888.88,21661329,copper,,,
1707,7/31/2023 8:10,-888.88,-888.88,21661329,copper,,,
1708,7/31/2023 8:15,-888.88,-888.88,21661329,copper,,,
1709,7/31/2023 8:20,-888.88,-888.88,21661329,copper,,,
1710,7/31/2023 8:25,-888.88,-888.88,21661329,copper,,,
1711,7/31/2023 8:30,-888.88,-888.88,21661329,copper,,,
1712,7/31/2023 8:35,-888.88,-888.88,21661329,copper,,,
1713,7/31/2023 8:40,-888.88,-888.88,21661329,copper,,,
1714,7/31/2023 8:45,-888.88,-888.88,21661329,copper,,,
1715,7/31/2023 8:50,-888.88,-888.88,21661329,copper,,,
1716,7/31/2023 8:55,-888.88,-888.88,21661329,copper,,,
1717,7/31/2023 9:00,-888.88,-888.88,21661329,copper,,,
1718,7/31/2023 9:05,-888.88,-888.88,21661329,copper,,,
1719,7/31/2023 9:10,-888.88,-888.88,21661329,copper,,,
1720,7/31/2023 9:15,-888.88,-888.88,21661329,copper,,,
1721,7/31/2023 9:20,-888.88,-888.88,21661329,copper,,,
1722,7/31/2023 9:25,-888.88,-888.88,21661329,copper,,,
1723,7/31/2023 9:30,-888.88,-888.88,21661329,copper,,,
1724,7/31/2023 9:35,-888.88,-888.88,21661329,copper,,,
1725,7/31/2023 9:40,-888.88,-888.88,21661329,copper,,,
1726,7/31/2023 9:45,-888.88,-888.88,21661329,copper,,,
1727,7/31/2023 9:50,-888.88,-888.88,21661329,copper,,,
1728,7/31/2023 9:55,-888.88,-888.88,21661329,copper,,,
1729,7/31/2023 10:00,-888.88,-888.88,21661329,copper,,,
1730,7/31/2023 10:05,-888.88,-888.88,21661329,copper,,,
1731,7/31/2023 10:10,-888.88,-888.88,21661329,copper,,,
1732,7/31/2023 10:15,-888.88,-888.88,21661329,copper,,,
1733,7/31/2023 10:20,-888.88,-888.88,21661329,copper,,,
1734,7/31/2023 10:25,-888.88,-888.88,21661329,copper,,,
1735,7/31/2023 10:30,-888.88,-888.88,21661329,copper,,,
1736,7/31/2023 10:35,-888.88,-888.88,21661329,copper,,,
1737,7/31/2023 10:40,-888.88,-888.88,21661329,copper,,,
1738,7/31/2023 10:45,-888.88,-888.88,21661329,copper,,,
1739,7/31/2023 10:50,-888.88,-888.88,21661329,copper,,,
1740,7/31/2023 10:55,-888.88,-888.88,21661329,copper,,,
1741,7/31/2023 11:00,-888.88,-888.88,21661329,copper,,,
1742,7/31/2023 11:05,-888.88,-888.88,21661329,copper,,,
1743,7/31/2023 11:10,-888.88,-888.88,21661329,copper,,,
1744,7/31/2023 11:15,-888.88,-888.88,21661329,copper,,,
1745,7/31/2023 11:20,-888.88,-888.88,21661329,copper,,,
1746,7/31/2023 11:25,-888.88,-888.88,21661329,copper,,,
1747,7/31/2023 11:30,-888.88,-888.88,21661329,copper,,,
1748,7/31/2023 11:35,-888.88,-888.88,21661329,copper,,,
1749,7/31/2023 11:40,-888.88,-888.88,21661329,copper,,,
1750,7/31/2023 11:45,-888.88,-888.88,21661329,copper,,,
1751,7/31/2023 11:50,-888.88,-888.88,21661329,copper,,,
1752,7/31/2023 11:55,-888.88,-888.88,21661329,copper,,,
1753,7/31/2023 12:00,-888.88,-888.88,21661329,copper,,,
1754,7/31/2023 12:05,-888.88,-888.88,21661329,copper,,,
1755,7/31/2023 12:10,-888.88,-888.88,21661329,copper,,,
1756,7/31/2023 12:15,-888.88,-888.88,21661329,copper,,,
1757,7/31/2023 12:20,-888.88,-888.88,21661329,copper,,,
1758,7/31/2023 12:25,-888.88,-888.88,21661329,copper,,,
1759,7/31/2023 12:30,-888.88,-888.88,21661329,copper,,,
1760,7/31/2023 12:35,-888.88,-888.88,21661329,copper,,,
1761,7/31/2023 12:40,-888.88,-888.88,21661329,copper,,,
1762,7/31/2023 12:45,-888.88,-888.88,21661329,copper,,,
1763,7/31/2023 12:50,-888.88,-888.88,21661329,copper,,,
1764,7/31/2023 12:55,-888.88,-888.88,21661329,copper,,,
1765,7/31/2023 13:00,-888.88,-888.88,21661329,copper,,,
1766,7/31/2023 13:05,-888.88,-888.88,21661329,copper,,,
1767,7/31/2023 13:10,-888.88,-888.88,21661329,copper,,,
1768,7/31/2023 13:15,-888.88,-888.88,21661329,copper,,,
1769,7/31/2023 13:20,-888.88,-888.88,21661329,copper,,,
1770,7/31/2023 13:25,-888.88,-888.88,21661329,copper,,,
1771,7/31/2023 13:30,-888.88,-888.88,21661329,copper,,,
1772,7/31/2023 13:35,-888.88,-888.88,21661329,copper,,,
1773,7/31/2023 13:40,-888.88,-888.88,21661329,copper,,,
1774,7/31/2023 13:45,-888.88,-888.88,21661329,copper,,,
1775,7/31/2023 13:50,-888.88,-888.88,21661329,copper,,,
1776,7/31/2023 13:55,-888.88,-888.88,21661329,copper,,,
1777,7/31/2023 14:00,-888.88,-888.88,21661329,copper,,,
1778,7/31/2023 14:05,-888.88,-888.88,21661329,copper,,,
1779,7/31/2023 14:10,-888.88,-888.88,21661329,copper,,,
1780,7/31/2023 14:15,-888.88,-888.88,21661329,copper,,,
1781,7/31/2023 14:20,-888.88,-888.88,21661329,copper,,,
1782,7/31/2023 14:25,-888.88,-888.88,21661329,copper,,,
1783,7/31/2023 14:30,-888.88,-888.88,21661329,copper,,,
1784,7/31/2023 14:35,-888.88,-888.88,21661329,copper,,,
1785,7/31/2023 14:40,-888.88,-888.88,21661329,copper,,,
1786,7/31/2023 14:45,-888.88,-888.88,21661329,copper,,,
1787,7/31/2023 14:50,-888.88,-888.88,21661329,copper,,,
1788,7/31/2023 14:55,-888.88,-888.88,21661329,copper,,,
1789,7/31/2023 15:00,-888.88,-888.88,21661329,copper,,,
1790,7/31/2023 15:05,-888.88,-888.88,21661329,copper,,,
1791,7/31/2023 15:10,-888.88,-888.88,21661329,copper,,,
1792,7/31/2023 15:15,-888.88,-888.88,21661329,copper,,,
1793,7/31/2023 15:20,-888.88,-888.88,21661329,copper,,,
1794,7/31/2023 15:25,-888.88,-888.88,21661329,copper,,,
1795,7/31/2023 15:30,-888.88,-888.88,21661329,copper,,,
1796,7/31/2023 15:35,-888.88,-888.88,21661329,copper,,,
1797,7/31/2023 15:40,-888.88,-888.88,21661329,copper,,,
1798,7/31/2023 15:45,-888.88,-888.88,21661329,copper,,,
1799,7/31/2023 15:50,-888.88,-888.88,21661329,copper,,,
1800,7/31/2023 15:55,-888.88,-888.88,21661329,copper,,,
1801,7/31/2023 16:00,-888.88,-888.88,21661329,copper,,,
1802,7/31/2023 16:05,-888.88,-888.88,21661329,copper,,,
1803,7/31/2023 16:10,-888.88,-888.88,21661329,copper,,,
1804,7/31/2023 16:15,-888.88,-888.88,21661329,copper,,,
1805,7/31/2023 16:20,-888.88,-888.88,21661329,copper,,,
1806,7/31/2023 16:25,-888.88,-888.88,21661329,copper,,,
1807,7/31/2023 16:30,-888.88,-888.88,21661329,copper,,,
1808,7/31/2023 16:35,-888.88,-888.88,21661329,copper,,,
1809,7/31/2023 16:40,-888.88,-888.88,21661329,copper,,,
1810,7/31/2023 16:45,-888.88,-888.88,21661329,copper,,,
1811,7/31/2023 16:50,-888.88,-888.88,21661329,copper,,,
1812,7/31/2023 16:55,-888.88,-888.88,21661329,copper,,,
1813,7/31/2023 17:00,-888.88,-888.88,21661329,copper,,,
1814,7/31/2023 17:05,-888.88,-888.88,21661329,copper,,,
1815,7/31/2023 17:10,-888.88,-888.88,21661329,copper,,,
1816,7/31/2023 17:15,-888.88,-888.88,21661329,copper,,,
1817,7/31/2023 17:20,-888.88,-888.88,21661329,copper,,,
1818,7/31/2023 17:25,-888.88,-888.88,21661329,copper,,,
1819,7/31/2023 17:30,-888.88,-888.88,21661329,copper,,,
1820,7/31/2023 17:35,-888.88,-888.88,21661329,copper,,,
1821,7/31/2023 17:40,-888.88,-888.88,21661329,copper,,,
1822,7/31/2023 17:45,-888.88,-888.88,21661329,copper,,,
1823,7/31/2023 17:50,-888.88,-888.88,21661329,copper,,,
1824,7/31/2023 17:55,-888.88,-888.88,21661329,copper,,,
1825,7/31/2023 18:00,-888.88,-888.88,21661329,copper,,,
1826,7/31/2023 18:05,-888.88,-888.88,21661329,copper,,,
1827,7/31/2023 18:10,-888.88,-888.88,21661329,copper,,,
1828,7/31/2023 18:15,-888.88,-888.88,21661329,copper,,,
1829,7/31/2023 18:20,-888.88,-888.88,21661329,copper,,,
1830,7/31/2023 18:25,-888.88,-888.88,21661329,copper,,,
1831,7/31/2023 18:30,-888.88,-888.88,21661329,copper,,,
1832,7/31/2023 18:35,-888.88,-888.88,21661329,copper,,,
1833,7/31/2023 18:40,-888.88,-888.88,21661329,copper,,,
1834,7/31/2023 18:45,-888.88,-888.88,21661329,copper,,,
1835,7/31/2023 18:50,-888.88,-888.88,21661329,copper,,,
1836,7/31/2023 18:55,-888.88,-888.88,21661329,copper,,,
1837,7/31/2023 19:00,-888.88,-888.88,21661329,copper,,,
1838,7/31/2023 19:05,-888.88,-888.88,21661329,copper,,,
1839,7/31/2023 19:10,-888.88,-888.88,21661329,copper,,,
1840,7/31/2023 19:15,-888.88,-888.88,21661329,copper,,,
1841,7/31/2023 19:20,-888.88,-888.88,21661329,copper,,,
1842,7/31/2023 19:25,-888.88,-888.88,21661329,copper,,,
1843,7/31/2023 19:30,-888.88,-888.88,21661329,copper,,,
1844,7/31/2023 19:35,-888.88,-888.88,21661329,copper,,,
1845,7/31/2023 19:40,-888.88,-888.88,21661329,copper,,,
1846,7/31/2023 19:45,-888.88,-888.88,21661329,copper,,,
1847,7/31/2023 19:50,-888.88,-888.88,21661329,copper,,,
1848,7/31/2023 19:55,-888.88,-888.88,21661329,copper,,,
1849,7/31/2023 20:00,-888.88,-888.88,21661329,copper,,,
1850,7/31/2023 20:05,-888.88,-888.88,21661329,copper,,,
1851,7/31/2023 20:10,-888.88,-888.88,21661329,copper,,,
1852,7/31/2023 20:15,-888.88,-888.88,21661329,copper,,,
1853,7/31/2023 20:20,-888.88,-888.88,21661329,copper,,,
1854,7/31/2023 20:25,-888.88,-888.88,21661329,copper,,,
1855,7/31/2023 20:30,-888.88,-888.88,21661329,copper,,,
1856,7/31/2023 20:35,-888.88,-888.88,21661329,copper,,,
1857,7/31/2023 20:40,-888.88,-888.88,21661329,copper,,,
1858,7/31/2023 20:45,-888.88,-888.88,21661329,copper,,,
1859,7/31/2023 20:50,-888.88,-888.88,21661329,copper,,,
1860,7/31/2023 20:55,-888.88,-888.88,21661329,copper,,,
1861,7/31/2023 21:00,-888.88,-888.88,21661329,copper,,,
1862,7/31/2023 21:05,-888.88,-888.88,21661329,copper,,,
1863,7/31/2023 21:10,-888.88,-888.88,21661329,copper,,,
1864,7/31/2023 21:15,-888.88,-888.88,21661329,copper,,,
1865,7/31/2023 21:20,-888.88,-888.88,21661329,copper,,,
1866,7/31/2023 21:25,-888.88,-888.88,21661329,copper,,,
1867,7/31/2023 21:30,-888.88,-888.88,21661329,copper,,,
1868,7/31/2023 21:35,-888.88,-888.88,21661329,copper,,,
1869,7/31/2023 21:40,-888.88,-888.88,21661329,copper,,,
1870,7/31/2023 21:45,-888.88,-888.88,21661329,copper,,,
1871,7/31/2023 21:50,-888.88,-888.88,21661329,copper,,,
1872,7/31/2023 21:55,-888.88,-888.88,21661329,copper,,,
1873,7/31/2023 22:00,-888.88,-888.88,21661329,copper,,,
1874,7/31/2023 22:05,-888.88,-888.88,21661329,copper,,,
1875,7/31/2023 22:10,-888.88,-888.88,21661329,copper,,,
1876,7/31/2023 22:15,-888.88,-888.88,21661329,copper,,,
1877,7/31/2023 22:20,-888.88,-888.88,21661329,copper,,,
1878,7/31/2023 22:25,-888.88,-888.88,21661329,copper,,,
1879,7/31/2023 22:30,-888.88,-888.88,21661329,copper,,,
1880,7/31/2023 22:35,-888.88,-888.88,21661329,copper,,,
1881,7/31/2023 22:40,-888.88,-888.88,21661329,copper,,,
1882,7/31/2023 22:45,-888.88,-888.88,21661329,copper,,,
1883,7/31/2023 22:50,-888.88,-888.88,21661329,copper,,,
1884,7/31/2023 22:55,-888.88,-888.88,21661329,copper,,,
1885,7/31/2023 23:00,-888.88,-888.88,21661329,copper,,,
1886,7/31/2023 23:05,-888.88,-888.88,21661329,copper,,,
1887,7/31/2023 23:10,-888.88,-888.88,21661329,copper,,,
1888,7/31/2023 23:15,-888.88,-888.88,21661329,copper,,,
1889,7/31/2023 23:20,-888.88,-888.88,21661329,copper,,,
1890,7/31/2023 23:25,-888.88,-888.88,21661329,copper,,,
1891,7/31/2023 23:30,-888.88,-888.88,21661329,copper,,,
1892,7/31/2023 23:35,-888.88,-888.88,21661329,copper,,,
1893,7/31/2023 23:40,-888.88,-888.88,21661329,copper,,,
1894,7/31/2023 23:45,-888.88,-888.88,21661329,copper,,,
1895,7/31/2023 23:50,-888.88,-888.88,21661329,copper,,,
1896,7/31/2023 23:55,-888.88,-888.88,21661329,copper,,,
1897,8/1/2023 0:00,-888.88,-888.88,21661329,copper,,,
1898,8/1/2023 0:05,-888.88,-888.88,21661329,copper,,,
1899,8/1/2023 0:10,-888.88,-888.88,21661329,copper,,,
1900,8/1/2023 0:15,-888.88,-888.88,21661329,copper,,,
1901,8/1/2023 0:20,-888.88,-888.88,21661329,copper,,,
1902,8/1/2023 0:25,-888.88,-888.88,21661329,copper,,,
1903,8/1/2023 0:30,-888.88,-888.88,21661329,copper,,,
1904,8/1/2023 0:35,-888.88,-888.88,21661329,copper,,,
1905,8/1/2023 0:40,-888.88,-888.88,21661329,copper,,,
1906,8/1/2023 0:45,-888.88,-888.88,21661329,copper,,,
1907,8/1/2023 0:50,-888.88,-888.88,21661329,copper,,,
1908,8/1/2023 0:55,-888.88,-888.88,21661329,copper,,,
1909,8/1/2023 1:00,-888.88,-888.88,21661329,copper,,,
1910,8/1/2023 1:05,-888.88,-888.88,21661329,copper,,,
1911,8/1/2023 1:10,-888.88,-888.88,21661329,copper,,,
1912,8/1/2023 1:15,-888.88,-888.88,21661329,copper,,,
1913,8/1/2023 1:20,-888.88,-888.88,21661329,copper,,,
1914,8/1/2023 1:25,-888.88,-888.88,21661329,copper,,,
1915,8/1/2023 1:30,-888.88,-888.88,21661329,copper,,,
1916,8/1/2023 1:35,-888.88,-888.88,21661329,copper,,,
1917,8/1/2023 1:40,-888.88,-888.88,21661329,copper,,,
1918,8/1/2023 1:45,-888.88,-888.88,21661329,copper,,,
1919,8/1/2023 1:50,-888.88,-888.88,21661329,copper,,,
1920,8/1/2023 1:55,-888.88,-888.88,21661329,copper,,,
1921,8/1/2023 2:00,-888.88,-888.88,21661329,copper,,,
1922,8/1/2023 2:05,-888.88,-888.88,21661329,copper,,,
1923,8/1/2023 2:10,-888.88,-888.88,21661329,copper,,,
1924,8/1/2023 2:15,-888.88,-888.88,21661329,copper,,,
1925,8/1/2023 2:20,-888.88,-888.88,21661329,copper,,,
1926,8/1/2023 2:25,-888.88,-888.88,21661329,copper,,,
1927,8/1/2023 2:30,-888.88,-888.88,21661329,copper,,,
1928,8/1/2023 2:35,-888.88,-888.88,21661329,copper,,,
1929,8/1/2023 2:40,-888.88,-888.88,21661329,copper,,,
1930,8/1/2023 2:45,-888.88,-888.88,21661329,copper,,,
1931,8/1/2023 2:50,-888.88,-888.88,21661329,copper,,,
1932,8/1/2023 2:55,-888.88,-888.88,21661329,copper,,,
1933,8/1/2023 3:00,-888.88,-888.88,21661329,copper,,,
1934,8/1/2023 3:05,-888.88,-888.88,21661329,copper,,,
1935,8/1/2023 3:10,-888.88,-888.88,21661329,copper,,,
1936,8/1/2023 3:15,-888.88,-888.88,21661329,copper,,,
1937,8/1/2023 3:20,-888.88,-888.88,21661329,copper,,,
1938,8/1/2023 3:25,-888.88,-888.88,21661329,copper,,,
1939,8/1/2023 3:30,-888.88,-888.88,21661329,copper,,,
1940,8/1/2023 3:35,-888.88,-888.88,21661329,copper,,,
1941,8/1/2023 3:40,-888.88,-888.88,21661329,copper,,,
1942,8/1/2023 3:45,-888.88,-888.88,21661329,copper,,,
1943,8/1/2023 3:50,-888.88,-888.88,21661329,copper,,,
1944,8/1/2023 3:55,-888.88,-888.88,21661329,copper,,,
1945,8/1/2023 4:00,-888.88,-888.88,21661329,copper,,,
